Date,Price,Close,High,Low,Open,Volume
2018-01-02,74.99492645263672,75.65651615733053,74.5145975164028,75.24868461408926,1372454
2018-01-03,76.23653411865234,76.7168630380704,75.09461551770208,75.22149459398644,1623702
2018-01-04,77.77721405029297,78.02190744082327,76.29997511145241,76.29997511145241,1796349
2018-01-05,77.57783508300781,78.14879788407718,76.50842070561735,78.14879788407718,1689901
2018-01-08,78.50225067138672,78.50225067138672,77.75909874859263,77.78628613738883,1330866
2018-01-09,78.73788452148438,79.07321180571564,78.22130335703706,78.22130335703706,1117093
2018-01-10,81.81017303466797,81.81923780176845,78.42067615018154,78.71068646787464,2630181
2018-01-11,81.58360290527344,83.28741958533286,81.48391812394262,81.93705968108328,2816239
2018-01-12,81.9280014038086,82.24519913605548,81.47485981077247,81.93706617169907,1301019
2018-01-15,81.56548309326172,82.23613068488775,81.22109798716006,81.92799773433232,1374298
2018-01-16,81.53829956054688,81.81018036841132,81.24828921685626,81.4748600139393,1621132
2018-01-17,81.32984161376953,81.83736484004726,80.8857648408688,80.99452129958357,1287333
2018-01-18,81.9280014038086,83.8855694902408,81.58360936789028,82.00956357164694,2656032
2018-01-19,84.0940170288086,84.17557919602955,82.35395498417562,82.41739453014478,2523329
2018-01-22,84.51089477539062,84.75558815760932,83.93087417405128,84.28432401191773,1866217
2018-01-23,83.46867370605469,85.19061301150597,83.14241123073165,85.19061301150597,1848638
2018-01-24,82.01863098144531,83.6861887786239,82.00050835947259,83.43243058465256,1770657
2018-01-25,79.75291442871094,82.28144515907546,79.10038947708249,82.01862222498113,2766900
2018-01-26,81.1667251586914,81.3479859562132,79.81636506051815,79.98856108956574,1688553
2018-01-29,81.94611358642578,82.32675081663426,81.23921389764114,82.01861789152962,1589726
2018-01-30,81.38423156738281,82.39926429426356,80.95827737047026,81.67424190569044,1353425
2018-01-31,83.83118438720703,84.07587777497812,81.5654767010663,81.57454146784038,2051737
2018-02-01,82.6258316040039,84.46558525831131,82.22707172713578,84.37495832785909,1963564
2018-02-02,79.72573852539062,81.81925061809473,78.96445700070302,80.98547168842124,2700960
2018-02-05,78.48412322998047,79.0188339100092,77.32408184777904,79.0188339100092,2275453
2018-02-06,77.04313659667969,78.97351731920521,74.36053916037305,75.69276965332071,4166870
2018-02-07,80.11542510986328,80.16979988168819,77.13375296722027,77.99471912160676,2662190
2018-02-08,77.49626922607422,79.80728696481653,77.24251106631189,79.54446403809375,2627891
2018-02-09,75.71089172363281,77.43283101288434,74.33333752647503,76.95250207161969,3554261
2018-02-12,74.78648376464844,76.12778589174007,74.46928603964456,76.12778589174007,2890116
2018-02-13,75.35745239257812,76.13685652803068,74.73211474766117,74.78648952916964,2150253
2018-02-14,76.28184509277344,76.5627975490229,73.70800446756422,76.05527432304483,2325684
2018-02-15,84.12120056152344,84.71028598388425,81.36609899329373,82.01862395871545,5873239
2018-02-16,86.57723236083984,86.64067190780337,84.47465562868769,84.61966425854261,3480413
2018-02-19,85.99720764160156,87.22975328006078,85.59844084257308,86.57722830506569,1575164
2018-02-20,87.90039825439453,88.33541719621543,85.38093227615877,85.65281997909578,2250827
2018-02-21,88.50760650634766,88.68886035166528,87.81882944823694,88.33541051322223,2045573
2018-02-22,88.54385375976562,88.81574144832307,87.91852313910933,88.09071222176398,1946425
2018-02-23,89.08763885498047,89.08763885498047,88.20854306905878,88.76137635887774,1401492
2018-02-26,89.66764831542969,90.3201732259978,89.07856294258953,89.26888155577339,1886721
2018-02-27,89.45921325683594,90.6011320173928,89.13295075381969,89.7673531383033,2326711
2018-02-28,89.1238784790039,89.70390603559349,88.58917475844905,88.97887677565011,1718890
2018-03-01,88.00009155273438,89.53171227266395,87.13006056764995,88.96981423641726,1760776
2018-03-02,85.14529418945312,86.89442084307565,84.80090910180611,86.8219234502598,2660441
2018-03-05,86.77660369873047,86.99410969886489,84.59245818751006,84.7193441781788,1883059
2018-03-06,87.1119384765625,88.26291502956906,86.88536769007847,87.22068802886417,2005926
2018-03-07,86.7494125366211,87.49256434292116,86.27814149005572,86.73128300400431,1496982
2018-03-08,87.99102783203125,88.3354198547016,86.18752629715385,86.7222369518512,1708289
2018-03-09,89.11482238769531,89.30514101645434,87.60133121061759,87.76445553721824,1667528
2018-03-12,86.88536834716797,89.35951748222557,86.78567664720973,89.26889054982492,1824223
2018-03-13,86.69505310058594,88.15416267232148,86.24191150649395,87.25694425204911,1460828
2018-03-14,86.32347106933594,87.68289581058532,85.98814381064672,86.54097709190614,1548763
2018-03-15,87.76445770263672,88.11791449550047,86.50472466615622,87.00318316881761,1492138
2018-03-16,87.00318145751953,88.25384970179039,86.72223589666828,87.411006104845,4240400
2018-03-19,85.580322265625,87.13006569726907,85.15436805824366,87.00318660329063,1454271
2018-03-20,87.39289093017578,88.14510766006948,85.47156802011277,85.8612700801692,1527789
2018-03-21,86.5591049194336,87.2841272851607,85.87032779475994,87.2478751297156,1306085
2018-03-22,85.76156616210938,86.51378278490017,84.08494383152586,86.09689339398257,2307587
2018-03-23,84.21182250976562,85.46249759095451,83.26022942015584,84.78278527792271,2232114
2018-03-26,84.17558288574219,84.99123916566447,83.46868308127362,84.22089981244596,2156370
2018-03-27,86.18753814697266,86.53193021699305,85.19062792645649,85.77064866982563,1603029
2018-03-28,85.1724853515625,85.56218734545001,83.93993983202951,85.09091628036272,2342711
2018-03-29,85.00936126708984,86.16033781214232,84.84623002537303,85.62563407864319,1787075
2018-04-03,84.82808685302734,85.23591834894965,82.97021086401628,84.17556199106404,1394820
2018-04-04,84.11213684082031,85.67094496330543,83.49586402296322,84.49278101831419,2566788
2018-04-05,85.97908020019531,86.0243902065679,85.38999480222103,85.75250942515838,2241922
2018-04-06,85.55313873291016,85.8884591045159,85.1271845063265,85.879401250532,1011322
2018-04-09,85.55313873291016,86.35066549021225,85.29031576513742,85.55313873291016,1162527
2018-04-10,86.4775390625,86.4775390625,85.05467475163627,86.27815565732043,1549328
2018-04-11,83.76774597167969,86.63159692987503,83.48680042743665,86.44127831141446,1962224
2018-04-12,84.2480697631836,84.50182790565489,81.77392095969763,83.89461993411416,2055722
2018-04-13,82.9249038696289,85.29936808709863,82.4264453975522,84.28432852322939,1848098
2018-04-16,83.2750244140625,84.46361548508779,83.13682187178233,83.18288704266544,1286645
2018-04-17,85.76277923583984,85.9746944960256,83.30267546468848,83.62515979299147,1799910
2018-04-18,87.16329956054688,87.3107250082866,85.90100255502877,86.14977421104922,1675107
2018-04-19,86.83158874511719,87.91882668591438,86.26954159599813,87.51342081332709,1129502
2018-04-20,86.76709747314453,88.11232297315857,86.63810372859741,87.55949163515213,2037611
2018-04-23,88.60066223144531,88.7665053019912,86.6933825645874,86.87766435902452,1367855
2018-04-24,89.107421875,89.46676258923206,87.95568701409425,88.72044064884729,1910574
2018-04-25,87.50420379638672,88.4808726518004,85.52321854562484,88.25052569309858,2341877
2018-04-26,87.99253845214844,88.37031083962154,87.06193476828444,87.78061615655574,1789280
2018-04-27,89.31011962890625,90.24993209075022,86.36168148426731,87.56869725134902,2214905
2018-04-30,89.74317932128906,90.53557344636197,88.8862883269489,89.23641318445237,2205472
2018-05-02,90.36051177978516,90.78434937355009,88.87707668679197,90.28679906009599,2075219
2018-05-03,90.3512954711914,90.72906788544606,89.87217685492134,90.41579234318222,1373661
2018-05-04,90.93177032470703,91.10682923828841,90.14858501852193,90.81198540371653,1300971
2018-05-07,92.52576446533203,92.52576446533203,90.7474856671759,91.11604220615311,1173678
2018-05-08,92.35990905761719,92.50733447657412,91.60437135954017,92.32305270287796,1126291
2018-05-09,91.36482238769531,91.72416308606758,90.9409777915128,91.41088756231939,1420703
2018-05-10,91.7978744506836,91.9729404021276,91.23582726622509,91.32797168043678,789718
2018-05-11,91.63201904296875,91.97293507877718,91.15290045310554,91.86236600590193,838606
2018-05-14,89.44832611083984,91.20817309046811,88.78492579383393,90.94096979447235,1726805
2018-05-15,88.68357849121094,90.2775825275193,87.86354388623414,89.13505655886945,2059938
2018-05-16,88.81256103515625,89.07976431530577,88.11230440544134,88.51771724837582,1448715
2018-05-17,90.27758026123047,90.27758026123047,88.83100168801622,88.85864219743574,1249890
2018-05-18,90.1485824584961,90.68298909024148,89.71553608066586,90.66456442656774,2456175
2018-05-21,92.89432525634766,93.0233189964494,90.70142464498639,90.78434617949539,1330566
2018-05-22,92.74690246582031,93.15230833141217,92.13878312298559,93.06017095421545,1362260
2018-05-23,91.1805419921875,92.93118033614849,90.82120128832985,92.54419912116818,1350053
2018-05-24,90.61849212646484,91.66887369553233,90.06566083163426,91.25425198181722,930778
2018-05-25,90.489501953125,91.97293698757225,89.87217376676365,91.30953659581552,1281193
2018-05-28,89.55889129638672,91.71494240254877,89.37461654834564,91.1989674843289,733763
2018-05-29,89.66946411132812,90.73827737761154,88.10310759860943,88.85864534457029,1550186
2018-05-30,89.12584686279297,90.07487519202539,88.56379973059356,90.07487519202539,1276639
2018-05-31,89.66024780273438,90.51713876882931,89.3838356705423,89.54046991508093,2036282
2018-06-01,91.57673645019531,91.83472391951325,90.27758325694963,90.31443258431106,1498403
2018-06-04,91.73336791992188,92.13878080494558,90.93176502588275,92.13878080494558,1061667
2018-06-05,91.19898223876953,92.43363871557942,91.19898223876953,91.46617855776759,1114674
2018-06-06,92.13877868652344,92.13877868652344,90.85805022515123,90.97782810677658,1127330
2018-06-07,91.81629943847656,93.15230899137264,91.63201765314624,92.45205226638004,1002940
2018-06-08,92.96803283691406,93.09702656988884,90.85805387663916,91.58595110107183,1391071
2018-06-11,92.96803283691406,93.8894206608089,92.72847003440467,93.39187039234993,1117898
2018-06-12,92.58104705810547,93.55771585363723,92.13877783147679,93.53928416147765,923524
2018-06-13,92.30464172363281,93.02332317350849,91.77945089259813,92.59948557562366,1087974
2018-06-14,96.34031677246094,96.50616687598698,91.64123987873246,91.66888039104816,2163334
2018-06-15,95.45578002929688,98.12780620512807,95.45578002929688,96.74572442759104,2914883
2018-06-18,93.88941955566406,95.38206331384022,92.45204978715776,95.38206331384022,1274617
2018-06-19,92.4520492553711,92.63633103469968,91.29110567894101,92.39676823638807,1695805
2018-06-20,92.02821350097656,93.13388310960406,91.97293248091613,92.83903928656297,1369803
2018-06-21,90.8396224975586,92.69161399828542,90.66456359056271,92.48890755158689,1692520
2018-06-22,92.72846984863281,92.85746358134917,91.59516676410612,91.78865736318065,1430276
2018-06-25,89.2456283569336,92.3967731395454,89.2456283569336,92.09271345974125,1074718
2018-06-26,88.89550018310547,91.05154431293263,88.89550018310547,90.63692260477548,1338259
2018-06-27,91.30953979492188,91.82552180082807,87.13565371845365,88.83101111563376,1779672
2018-06-28,90.40657806396484,91.72416296615107,89.85373973214743,90.92255300872094,1810824
2018-06-29,92.37834930419922,93.20759978854477,92.00057690536288,92.0927142859276,1495038
2018-07-02,90.02880859375,91.31875302712723,89.40226455637429,89.97352757062708,1658934
2018-07-03,90.07487487792969,90.84883726929687,89.66024614287056,90.3881433612075,1106359
2018-07-04,90.2959976196289,90.47106353796505,89.37460988881637,90.36971032520523,790159
2018-07-05,90.05644226074219,91.21739286550901,89.9735207323601,90.52635201046728,1337173
2018-07-06,90.7567138671875,91.16212681820853,90.05645705077816,90.06567289865562,1425002
2018-07-09,91.58595275878906,91.84394022940822,91.06076197084823,91.26346842051511,976457
2018-07-10,95.21621704101562,95.21621704101562,92.41520416320193,92.41520416320193,1898106
2018-07-11,95.03193664550781,95.69533698286922,94.09212418733316,94.62652376609118,1448989
2018-07-12,96.87471771240234,96.87471771240234,95.08722303898023,95.82433612874622,1617009
2018-07-13,98.9570541381836,99.36246000237506,97.20641585896787,97.20641585896787,1710296
