Date,AIR.PA,MC.PA,STLAM.MI
2015-07-09,50.86273956298828,128.578369140625,4.195959091186523
2015-07-10,52.42507553100586,133.0626983642578,4.248614311218262
2015-07-13,54.056846618652344,135.78680419921875,4.321014404296875
2015-07-14,54.577632904052734,136.37350463867188,4.347342491149902
2015-07-15,55.28067398071289,135.36770629882812,4.478981018066406
2015-07-16,56.521873474121094,136.0382843017578,4.600745677947998
2015-07-17,56.11392593383789,139.9358367919922,4.617199897766113
2015-07-20,56.192039489746094,141.77984619140625,4.692892074584961
2015-07-21,55.61918640136719,141.10931396484375,4.656692028045654
2015-07-22,54.99424743652344,140.3968505859375,4.673147201538086
2015-07-23,54.71649932861328,140.14535522460938,4.689600944519043
2015-07-24,54.73386001586914,139.18145751953125,4.59745454788208
2015-07-27,52.338279724121094,134.90670776367188,4.278233051300049
2015-07-28,53.14548110961914,138.97189331054688,4.42303466796875
2015-07-29,53.917972564697266,141.65411376953125,4.3506340980529785
2015-07-30,54.16968536376953,141.31887817382812,4.600745677947998
2015-07-31,56.07052230834961,143.07901000976562,4.706056594848633
2015-08-03,57.051326751708984,143.45623779296875,4.883767127990723
2015-08-04,56.322235107421875,143.41432189941406,4.883767127990723
2015-08-05,57.91929244995117,147.18618774414062,4.910094738006592
2015-08-06,58.30987548828125,146.97665405273438,4.873894691467285
2015-08-07,57.71965408325195,145.3840789794922,4.873894691467285
2015-08-10,57.39851379394531,146.09654235839844,4.923258304595947
2015-08-11,55.792781829833984,138.17562866210938,4.84098482131958
2015-08-12,52.9024543762207,130.63192749023438,4.528344631195068
2015-08-13,54.20440673828125,134.44569396972656,4.587582588195801
2015-08-14,54.16100311279297,133.775146484375,4.604036808013916
2015-08-17,54.69046401977539,134.36184692382812,4.574418544769287
2015-08-18,54.64706802368164,133.18838500976562,4.567836761474609
2015-08-19,53.692298889160156,129.1651153564453,4.446071147918701
2015-08-20,52.1646842956543,124.09404754638672,4.344051837921143
2015-08-21,49.8125,122.1242904663086,4.284814834594727
2015-08-24,47.47767639160156,116.75987243652344,3.9524295330047607
2015-08-25,48.77962112426758,123.67496490478516,4.209123134613037
2015-08-26,48.536590576171875,122.25003814697266,4.113685607910156
2015-08-27,50.26383972167969,126.69242095947266,4.235450744628906
2015-08-28,50.58498764038086,126.52479553222656,4.17950439453125
2015-08-31,50.420074462890625,124.59696960449219,4.126849174499512
2015-09-01,49.04869079589844,120.86701202392578,3.995210886001587
2015-09-02,48.39772033691406,123.33966064453125,3.995210886001587
2015-09-03,49.855899810791016,125.8542709350586,4.136722087860107
2015-09-04,48.015811920166016,122.3338394165039,4.014956474304199
2015-09-07,48.02449417114258,122.87867736816406,4.087357997894287
2015-09-08,48.51055145263672,123.8844985961914,4.245323181152344
2015-09-09,49.751739501953125,125.51895904541016,4.288105487823486
2015-09-10,49.04001235961914,125.09988403320312,4.255195617675781
2015-09-11,48.23280334472656,124.17784118652344,4.218996047973633
2015-09-14,47.31276321411133,123.80064392089844,4.17950439453125
2015-09-15,47.79014205932617,125.64469909667969,4.2913970947265625
2015-09-16,48.33695983886719,130.38046264648438,4.324306488037109
2015-09-17,48.8837776184082,130.42237854003906,4.357215881347656
2015-09-18,47.234642028808594,126.27335357666016,4.199249744415283
2015-09-21,47.73806381225586,127.53063201904297,4.186086177825928
2015-09-22,46.088932037353516,123.54924774169922,3.9261012077331543
2015-09-23,46.253849029541016,123.71687316894531,4.037993907928467
2015-09-24,45.021331787109375,120.74130249023438,3.735226631164551
2015-09-25,47.008975982666016,126.69242095947266,3.8569910526275635
2015-09-28,45.55947494506836,123.33966064453125,3.666116237640381
2015-09-29,45.359840393066406,121.99853515625,3.6463706493377686
2015-09-30,45.92401885986328,127.57254028320312,3.8207907676696777
2015-10-01,46.479515075683594,125.51895904541016,3.906355142593384
2015-10-02,47.46031951904297,125.05796813964844,4.001792907714844
2015-10-05,49.135494232177734,131.2186737060547,4.166340351104736
2015-10-06,49.43927764892578,133.48179626464844,4.202541351318359
2015-10-07,49.3871955871582,134.9486083984375,4.261778831481934
2015-10-08,49.5521125793457,136.08016967773438,4.429616451263428
2015-10-09,50.003456115722656,138.9300079345703,4.5447998046875
2015-10-12,48.77962112426758,139.5586395263672,4.584290981292725
2015-10-13,49.118133544921875,135.1581268310547,4.584290981292725
2015-10-14,48.71018600463867,133.48179626464844,4.538218021392822
2015-10-15,47.330116271972656,134.44569396972656,4.666564464569092
2015-10-16,48.198081970214844,132.97885131835938,4.696183681488037
2015-10-19,48.093929290771484,133.18838500976562,4.778457164764404
2015-10-20,47.76410675048828,132.6855010986328,4.6797285079956055
2015-10-21,48.849063873291016,132.4759521484375,4.432908058166504
2015-10-22,49.92534255981445,138.42710876464844,4.492144584655762
2015-10-23,52.22543716430664,143.0371551513672,4.574418544769287
2015-10-26,52.03449249267578,141.77984619140625,4.554673194885254
2015-10-27,51.31407928466797,141.2350616455078,4.538218021392822
2015-10-28,51.74806213378906,140.56442260742188,4.439488887786865
2015-10-29,52.67678451538086,141.69602966308594,4.363796710968018
2015-10-30,54.99424743652344,142.1570281982422,4.416452884674072
2015-11-02,55.193878173828125,140.7321319580078,4.409870624542236
2015-11-03,54.88142013549805,142.28273010253906,4.419743537902832
2015-11-04,55.558433532714844,144.7973175048828,4.30126953125
2015-11-05,56.07052230834961,145.42596435546875,4.337470054626465
2015-11-06,57.37248229980469,141.4446258544922,4.403289318084717
2015-11-09,56.76490020751953,140.229248046875,4.330887317657471
2015-11-10,57.303035736083984,141.15118408203125,4.334179401397705
2015-11-11,57.7630615234375,144.0848846435547,4.297978401184082
2015-11-12,55.60182571411133,139.9358367919922,4.166340351104736
2015-11-13,55.14179992675781,136.12205505371094,4.17950439453125
2015-11-16,55.0810432434082,134.23614501953125,4.097230434417725
2015-11-17,57.433231353759766,138.63662719726562,4.205831527709961
2015-11-18,57.094722747802734,137.12789916992188,4.153176784515381
2015-11-19,57.172847747802734,136.12205505371094,4.212413787841797
2015-11-20,57.65021896362305,135.996337890625,4.3111419677734375
2015-11-23,57.74570083618164,135.70297241210938,4.376961708068848
2015-11-24,56.9298095703125,129.8775634765625,4.297978401184082
2015-11-25,58.19703674316406,132.43402099609375,4.337470054626465
2015-11-26,59.151798248291016,133.3560333251953,4.436198711395264
2015-11-27,58.978206634521484,130.7157440185547,4.442780494689941
2015-11-30,59.40351867675781,133.0626983642578,4.449362277984619
2015-12-01,58.370643615722656,133.0626983642578,4.386834621429443
2015-12-02,58.32723617553711,133.95033264160156,4.3506340980529785
2015-12-03,55.254642486572266,127.82130432128906,4.222286701202393
2015-12-04,55.558433532714844,128.7089385986328,4.212413787841797
2015-12-07,57.19020462036133,130.56883239746094,4.284814834594727
2015-12-08,56.16600799560547,127.22957611083984,4.192668914794922
2015-12-09,55.10708999633789,125.83468627929688,4.159759044647217
2015-12-10,55.70598220825195,125.11611938476562,4.153176784515381
2015-12-11,54.056846618652344,122.53767395019531,4.10710334777832
2015-12-14,53.206241607666016,120.2129135131836,3.8997738361358643
2015-12-15,54.80329132080078,125.07382202148438,4.070903301239014
2015-12-16,55.88825607299805,125.66563415527344,4.067612171173096
2015-12-17,56.53054428100586,125.87692260742188,4.238741874694824
2015-12-18,54.90745162963867,122.57997131347656,4.199249744415283
2015-12-21,53.74437713623047,120.63561248779297,4.189377307891846
2015-12-22,53.727020263671875,121.56548309326172,4.113685607910156
2015-12-23,54.317237854003906,123.80580139160156,4.284814834594727
2015-12-28,53.56210708618164,121.81912994384766,4.278233051300049
2015-12-29,54.725181579589844,124.90476989746094,4.3111419677734375
2015-12-30,54.317237854003906,124.39751434326172,4.25190544128418
2016-01-04,52.824344635009766,117.67676544189453,4.0250139236450195
2016-01-05,53.891937255859375,117.88810729980469,4.131195068359375
2016-01-06,53.18020248413086,115.56332397460938,3.916363477706909
2016-01-07,52.11260986328125,115.47879028320312,3.7879576683044434
2016-01-08,51.00160598754883,114.42206573486328,3.6323907375335693
2016-01-11,50.43743133544922,114.29524993896484,3.6175734996795654
2016-01-12,51.209922790527344,117.88810729980469,3.7188167572021484
2016-01-13,51.635223388671875,116.45098114013672,3.669429302215576
2016-01-14,50.35063552856445,115.81694030761719,3.3780481815338135
2016-01-15,48.73622512817383,116.15507507324219,3.2842140197753906
2016-01-18,48.475830078125,115.60559844970703,3.1879098415374756
2016-01-19,49.23097229003906,118.35307312011719,3.269397497177124
2016-01-20,47.18256759643555,113.83029174804688,3.0619733333587646
2016-01-21,48.198081970214844,117.67676544189453,3.2570505142211914
2016-01-22,49.430599212646484,121.0160140991211,3.326192617416382
2016-01-25,49.751739501953125,121.65007781982422,3.2619898319244385
2016-01-26,49.83853530883789,122.49541473388672,3.462005376815796
2016-01-27,48.1373291015625,123.50990295410156,3.4323737621307373
2016-01-28,47.75542068481445,121.4809799194336,3.1854403018951416
2016-01-29,50.18572235107422,125.28514862060547,3.1632161140441895
2016-02-01,50.21176528930664,124.90476989746094,3.1607463359832764
2016-02-02,48.04185104370117,122.74905395507812,3.0767900943756104
2016-02-03,46.78330612182617,128.28627014160156,2.9533228874206543
2016-02-04,46.7051887512207,129.1739501953125,2.916282892227173
2016-02-05,46.92218017578125,129.08938598632812,2.9483842849731445
2016-02-08,44.37904739379883,128.24400329589844,2.657003402709961
2016-02-09,44.457157135009766,124.90476989746094,2.582923412322998
2016-02-10,45.455318450927734,125.28514862060547,2.7335524559020996
2016-02-11,43.363521575927734,120.5087661743164,2.5928001403808594
2016-02-12,44.535274505615234,123.42535400390625,2.684166193008423
2016-02-15,46.33195877075195,128.03269958496094,2.8026936054229736
2016-02-16,46.67914581298828,126.25737762451172,2.7582457065582275
2016-02-17,47.78146743774414,131.4564208984375,2.8989975452423096
2016-02-18,48.475830078125,129.85023498535156,2.8792431354522705
2016-02-19,47.95505905151367,130.61105346679688,2.8101015090942383
2016-02-22,48.73622512817383,131.58326721191406,2.9261598587036133
2016-02-23,48.093929290771484,128.49761962890625,2.839733839035034
2016-02-24,47.694664001464844,125.5387954711914,2.726144313812256
2016-02-25,49.795143127441406,127.10272979736328,2.839733839035034
2016-02-26,49.91665267944336,129.5120849609375,3.005178689956665
2016-02-29,51.88692855834961,130.01930236816406,3.1335842609405518
2016-03-01,52.77226257324219,130.7801513671875,3.299030065536499
2016-03-02,52.546592712402344,131.03375244140625,3.3780481815338135
2016-03-03,52.74622344970703,129.93475341796875,3.4521281719207764
2016-03-04,53.90061569213867,129.638916015625,3.46447491645813
2016-03-07,53.36247634887695,130.7378692626953,3.442250967025757
2016-03-08,52.60734939575195,130.86471557617188,3.2891526222229004
2016-03-09,52.633384704589844,131.49871826171875,3.306438446044922
2016-03-10,50.550270080566406,130.48423767089844,3.2101333141326904
2016-03-11,52.19072341918945,133.10494995117188,3.3508851528167725
2016-03-14,52.43375778198242,134.83798217773438,3.447190284729004
2016-03-15,52.329593658447266,131.75234985351562,3.3607630729675293
2016-03-16,52.7548942565918,131.07606506347656,3.4447200298309326
2016-03-17,51.669944763183594,128.20172119140625,3.4249658584594727
2016-03-18,52.59866714477539,128.79351806640625,3.5163307189941406
2016-03-21,52.841705322265625,127.27182006835938,3.5015151500701904
2016-03-22,53.162845611572266,125.7501449584961,3.513861656188965
2016-03-23,53.2322883605957,126.93368530273438,3.4768214225769043
2016-03-24,51.87825393676758,124.43978881835938,3.3336005210876465
2016-03-29,52.121280670166016,127.48318481445312,3.3780481815338135
2016-03-30,52.04317092895508,130.61105346679688,3.575594902038574
2016-03-31,50.64574432373047,127.22957611083984,3.5064542293548584
2016-04-01,49.456634521484375,125.79244232177734,3.336069107055664
2016-04-04,49.751739501953125,126.13056945800781,3.348416805267334
2016-04-05,48.97925567626953,122.87586975097656,3.180501937866211
2016-04-06,49.005287170410156,123.50990295410156,3.1385226249694824
2016-04-07,49.24832534790039,122.70677185058594,3.015056610107422
2016-04-08,49.91665267944336,123.12950134277344,3.1360533237457275
2016-04-11,48.90981674194336,123.46762084960938,3.2126030921936035
2016-04-12,48.666786193847656,125.36970520019531,3.1681554317474365
2016-04-13,50.003456115722656,130.6533660888672,3.31878399848938
2016-04-14,49.36115646362305,129.7657012939453,3.3533551692962646
2016-04-15,49.10945129394531,128.8357696533203,3.299030065536499
2016-04-18,49.33512496948242,128.7089385986328,3.4027421474456787
2016-04-19,49.803829193115234,131.6253662109375,3.5064542293548584
2016-04-20,49.873260498046875,132.5260467529297,3.5657172203063965
2016-04-21,50.49819564819336,130.4674072265625,3.6323907375335693
2016-04-22,50.48950958251953,128.45164489746094,3.5459630489349365
2016-04-25,50.897457122802734,127.63677978515625,3.5681869983673096
2016-04-26,50.541587829589844,126.56453704833984,3.4743523597717285
2016-04-27,50.74122619628906,126.26429748535156,3.533616542816162
2016-04-28,48.40639877319336,128.1514129638672,3.6175734996795654
2016-04-29,47.399559020996094,124.46300506591797,3.462005376815796
2016-05-02,48.2353401184082,126.30720520019531,3.5163307189941406
2016-05-03,47.62184524536133,124.11990356445312,3.4101500511169434
2016-05-04,47.346214294433594,123.21920013427734,3.3829870223999023
2016-05-05,48.03084182739258,123.86253356933594,3.296560287475586
2016-05-06,48.03972625732422,123.2621078491211,3.31878399848938
2016-05-09,48.35092544555664,124.84896087646484,3.2669284343719482
2016-05-10,49.39120864868164,127.67964172363281,3.365701198577881
2016-05-11,49.33786392211914,125.62100982666016,3.316315174102783
2016-05-12,49.106685638427734,124.16276550292969,3.306438446044922
2016-05-13,49.026668548583984,124.67744445800781,3.3805179595947266
2016-05-16,48.78660202026367,124.42012023925781,3.3311307430267334
2016-05-17,48.173099517822266,123.47653198242188,3.108891010284424
2016-05-18,47.31064224243164,124.20564270019531,3.1138296127319336
2016-05-19,47.41734313964844,121.97544860839844,3.10148286819458
2016-05-20,48.377601623535156,123.69100189208984,3.1162991523742676
2016-05-23,48.493186950683594,122.14700317382812,2.9780161380767822
2016-05-24,49.791316986083984,124.11990356445312,3.0693817138671875
2016-05-25,49.85355758666992,123.09054565429688,3.1607463359832764
2016-05-26,49.791316986083984,123.34784698486328,3.123706817626953
2016-05-27,49.809104919433594,124.42012023925781,3.0718517303466797
2016-05-30,50.05805969238281,124.72030639648438,3.158277750015259
2016-05-31,49.809104919433594,123.56234741210938,3.1681554317474365
2016-06-01,49.737972259521484,123.86253356933594,3.0743205547332764
2016-06-02,49.16892623901367,124.67744445800781,3.1360533237457275
2016-06-03,47.435123443603516,124.59162902832031,3.0422191619873047
2016-06-06,47.150604248046875,124.59162902832031,3.0397496223449707
2016-06-07,47.57737731933594,128.1514129638672,3.1681554317474365
2016-06-08,47.66629409790039,126.56453704833984,3.148399829864502
2016-06-09,47.47957992553711,125.0205307006836,3.1212375164031982
2016-06-10,46.82162094116211,122.40434265136719,3.015056610107422
2016-06-13,45.585731506347656,120.51722717285156,2.931098461151123
2016-06-14,45.327884674072266,117.6008071899414,2.8767733573913574
2016-06-15,45.941383361816406,119.40211486816406,2.8965280055999756
2016-06-16,44.89220428466797,118.02969360351562,2.8619577884674072
2016-06-17,45.19451141357422,117.94390869140625,2.933568239212036
2016-06-20,47.39955520629883,123.43367767333984,3.0940747261047363
2016-06-21,48.33314514160156,122.83319854736328,3.08666729927063
2016-06-22,48.41316604614258,122.44721221923828,3.0496273040771484
2016-06-23,49.3734245300293,124.03410339355469,3.111360549926758
2016-06-24,46.33259963989258,115.92813873291016,2.819978952407837
2016-06-27,44.385398864746094,112.71148681640625,2.6446566581726074
2016-06-28,45.4434700012207,115.4992446899414,2.684166193008423
2016-06-29,46.17255401611328,116.44281005859375,2.6619415283203125
2016-06-30,45.994728088378906,116.65724182128906,2.7137973308563232
2016-07-01,45.77245330810547,116.78589630126953,2.770592451095581
2016-07-04,45.603511810302734,117.42925262451172,2.6446566581726074
2016-07-05,44.252037048339844,115.41348266601562,2.533535957336426
2016-07-06,43.096168518066406,113.65503692626953,2.5236587524414062
2016-07-07,43.61186218261719,114.34125518798828,2.548351764678955
2016-07-08,43.59407424926758,115.28479766845703,2.7335524559020996
2016-07-11,44.634361267089844,117.94390869140625,2.847141742706299
2016-07-12,46.42151641845703,119.83098602294922,2.963200330734253
2016-07-13,47.230621337890625,119.4450454711914,2.911344289779663
2016-07-14,47.4617919921875,120.94611358642578,2.9977712631225586
2016-07-15,46.777164459228516,120.08833312988281,3.0027098655700684
2016-07-18,46.41262435913086,120.3885498046875,3.0619733333587646
2016-07-19,46.47486114501953,119.53080749511719,2.958261489868164
2016-07-20,47.052799224853516,121.93258666992188,3.0767900943756104
2016-07-21,46.24368667602539,122.23278045654297,3.108891010284424
2016-07-22,45.70132064819336,122.0612564086914,3.0891358852386475
2016-07-25,45.41680145263672,123.90545654296875,3.0990140438079834
2016-07-26,45.968055725097656,123.2621078491211,3.126176595687866
2016-07-27,48.013057708740234,132.4832000732422,3.0669121742248535
2016-07-28,47.6307373046875,131.53964233398438,2.819978952407837
2016-07-29,46.79495620727539,131.58251953125,2.8446719646453857
2016-08-01,46.45708465576172,131.15362548828125,2.812570810317993
2016-08-02,45.57683563232422,128.2371826171875,2.6915736198425293
2016-08-03,44.865535736083984,128.5374298095703,2.913813591003418
2016-08-04,44.99000930786133,128.5374298095703,2.886651039123535
2016-08-05,45.34566116333008,131.58251953125,3.005178689956665
2016-08-08,44.75883865356445,130.38162231445312,3.005178689956665
2016-08-09,45.43457794189453,131.7540740966797,3.057034730911255
2016-08-10,45.52349853515625,131.28231811523438,3.0619733333587646
2016-08-11,46.09253692626953,133.9842987060547,3.0422191619873047
2016-08-12,46.261470794677734,136.04295349121094,3.0397496223449707
2016-08-16,45.78133773803711,134.79916381835938,2.98789381980896
2016-08-17,45.070037841796875,133.85562133789062,2.960731267929077
2016-08-18,44.4565315246582,135.0136260986328,2.9730777740478516
2016-08-19,44.33205795288086,134.71339416503906,2.884181499481201
2016-08-22,44.43430709838867,133.94137573242188,2.9187521934509277
2016-08-23,44.99000930786133,134.584716796875,2.9780161380767822
2016-08-24,45.532386779785156,134.92782592773438,3.0348103046417236
2016-08-25,44.945560455322266,133.46961975097656,3.029871940612793
2016-08-26,45.38123321533203,133.72695922851562,3.0446884632110596
2016-08-29,45.61240005493164,133.38380432128906,2.992832899093628
2016-08-30,45.736881256103516,132.740478515625,3.0669121742248535
2016-08-31,46.492645263671875,130.12428283691406,3.0595040321350098
2016-09-01,46.10142517089844,130.8962860107422,2.9755468368530273
2016-09-02,47.2928581237793,133.9842987060547,2.9533228874206543
2016-09-05,47.888580322265625,133.3409423828125,2.9508538246154785
2016-09-06,48.368709564208984,133.94137573242188,2.968139886856079
2016-09-07,48.67990493774414,134.19871520996094,3.0397496223449707
2016-09-08,49.34675979614258,132.18296813964844,3.0027098655700684
2016-09-09,49.46234130859375,130.55319213867188,2.9755468368530273
2016-09-12,48.45762252807617,130.38162231445312,2.9039361476898193
2016-09-13,47.8530158996582,129.35231018066406,2.864427328109741
2016-09-14,47.17728042602539,126.43587493896484,2.819978952407837
2016-09-15,46.954994201660156,126.65032958984375,2.87430477142334
2016-09-16,46.750492095947266,125.79251098632812,2.815040111541748
2016-09-19,46.96388244628906,127.85118103027344,2.9014670848846436
2016-09-20,46.65269088745117,128.708984375,2.8323252201080322
2016-09-21,46.81272888183594,128.83763122558594,2.8101015090942383
2016-09-22,47.76409912109375,132.2687225341797,2.866896629333496
2016-09-23,47.84412384033203,131.88272094726562,2.8446719646453857
2016-09-26,46.67047119140625,130.16717529296875,2.740960121154785
2016-09-27,46.359275817871094,130.25296020507812,2.684166193008423
2016-09-28,46.8660774230957,130.7247314453125,2.7088589668273926
2016-09-29,47.390663146972656,129.26646423339844,2.740960121154785
2016-09-30,47.87079620361328,130.2100830078125,2.790346622467041
