Date,Airbus_price,Airbus_ret,LVMH_price,LVMH_ret,Stellantis_price,Stellantis_ret,CAC40_price,CAC40_ret,TariffEvent
2018-02-23,89.08763885498047,0.0030566886126213695,217.83413560947605,0.006090177090509671,3.306720495223999,0.0,5322.35009765625,0.00021800195242133527,0
2018-02-26,90.3201732259978,0.013740246290898917,221.80197163160463,0.018051036737606576,3.306720495223999,0.0,5357.35986328125,0.00655633742161481,0
2018-02-27,90.6011320173928,0.003105869890459185,221.8460605042897,0.00019875608426780892,3.306720495223999,0.0,5363.52001953125,0.0011491886851226032,0
2018-02-28,89.70390603559349,-0.009952393980107324,219.02450022113305,-0.01280012347776197,3.306720495223999,0.0,5357.06005859375,-0.0012051515258109254,0
2018-03-01,89.53171227266395,-0.0019214240733090137,217.30506975619335,-0.007881379047422915,3.306720495223999,0.0,5315.77001953125,-0.007737450096462976,0
2018-03-02,86.89442084307565,-0.029899061416315157,213.73403564413024,-0.016569799684953184,3.306720495223999,0.0,5226.10986328125,-0.017010688656651694,0
2018-03-05,86.99410969886489,0.0011465835774206459,213.16090060320224,-0.0026851355526611325,3.306720495223999,0.0,5176.52001953125,-0.009534169715304831,0
2018-03-06,88.26291502956906,0.014479619298233621,215.36527143953063,0.010288241064898378,3.306720495223999,0.0,5216.60009765625,0.007712847799940021,0
2018-03-07,87.49256434292116,-0.008766220235398185,213.734020383492,-0.007603176912371145,3.306720495223999,0.0,5203.06005859375,-0.00259894209231517,0
2018-03-08,88.3354198547016,0.009587347221152773,216.7319638142501,0.013929053686189852,3.306720495223999,0.0,5264.35986328125,0.011712629460061094,0
2018-03-09,89.30514101645434,0.01091789836265253,218.14271853953883,0.00648812051574329,3.306720495223999,0.0,5293.080078125,0.005440767051665273,0
2018-03-12,89.35951748222557,0.0006086986414335292,218.67177980355856,0.0024223624661288885,3.306720495223999,0.0,5302.419921875,0.0017629835626644446,0
2018-03-13,88.15416267232148,-0.013580624709430236,219.06853341036984,0.001812735557951969,3.306720495223999,0.0,5311.66015625,0.0017411281319382953,0
2018-03-14,87.68289581058532,-0.00536028063930883,216.73196880566852,-0.01072319550944934,3.306720495223999,0.0,5272.72021484375,-0.00735803433494235,0
2018-03-15,88.11791449550047,0.0049490053208993,218.84811987049432,0.009716549350473965,3.306720495223999,0.0,5274.93994140625,0.0004208945988752702,0
2018-03-16,88.25384970179039,0.0015414625331323455,219.64170232552357,0.00361962025705117,3.306720495223999,0.0,5299.22998046875,0.004594229517019274,0
2018-03-19,87.13006569726907,-0.012815307287894822,219.06857293405537,-0.0026127936811015167,3.306720495223999,0.0,5265.43994140625,-0.006396821582582978,0
2018-03-20,88.14510766006948,0.011582396877064647,221.8019866943359,0.012400232793732096,3.306720495223999,0.0,5255.10009765625,-0.001965649489635767,0
2018-03-21,87.2841272851607,-0.009815778859054979,223.65359155553045,0.008313356552636448,3.306720495223999,0.0,5257.240234375,0.0004071665643844151,0
2018-03-22,86.51378278490017,-0.008864888476702804,222.6396229677518,-0.004543964817079642,3.306720495223999,0.0,5231.169921875,-0.0049712712989677015,0
2018-03-23,85.46249759095451,-0.01222608474697573,217.96640098522013,-0.021213496765023526,3.306720495223999,0.0,5128.7099609375,-0.019780789536059763,0
2018-03-26,84.99123916566447,-0.005529472512440282,217.26100947043827,-0.0032414876245342368,3.306720495223999,0.0,5126.990234375,-0.0003353699008098297,0
2018-03-27,86.53193021699305,0.017965298741531903,219.5976044379541,0.010697361458154623,3.306720495223999,0.0,5149.0498046875,0.004293405653263858,0
2018-03-28,85.56218734545001,-0.011270032345909684,215.1889403938341,-0.02028036607834547,3.306720495223999,0.0,5130.43994140625,-0.0036207796441770435,0
2018-03-29,86.16033781214232,0.006966504659427852,222.50738484811092,0.033443856639053235,3.306720495223999,0.0,5194.97998046875,0.012501356864164122,0
2018-04-03,85.23591834894965,-0.010787031731871132,225.99023483511337,0.015531498260478206,3.306720495223999,0.0,5171.6201171875,-0.004506762602881955,0
2018-04-04,85.67094496330543,0.005090814323672683,227.04834283650416,0.004671169200669657,3.306720495223999,0.0,5163.6298828125,-0.0015462104868095249,0
2018-04-05,86.0243902065679,0.004117126911755176,233.22052001953125,0.026821484982606267,3.306720495223999,0.0,5280.60986328125,0.02240179761855805,0
2018-04-06,85.8884591045159,-0.0015813958168328834,233.26459074393688,0.0001889480436561966,3.306720495223999,0.0,5282.72021484375,0.00039956180010818255,0
2018-04-09,86.35066549021225,0.005367044175097562,233.30874593029097,0.00018927436702946462,3.306720495223999,0.0,5289.72021484375,0.0013241977705011948,0
2018-04-10,86.4775390625,0.0014682047459451078,244.4627612474996,0.0467003253404962,3.306720495223999,0.0,5312.8798828125,0.004368684018961016,0
2018-04-11,86.63159692987503,0.0017798934430976992,245.344482421875,0.003600282103538969,3.306720495223999,0.0,5303.31982421875,-0.0018010326560824997,0
2018-04-12,84.50182790565489,-0.024891443496308313,247.76925659179688,0.009834622407314912,3.306720495223999,0.0,5309.97021484375,0.0012532195899530021,0
2018-04-13,85.29936808709863,0.009393880198338108,249.44450925020544,0.006738586550593407,3.306720495223999,0.0,5339.0498046875,0.005461471961130995,0
2018-04-16,84.46361548508779,-0.009846190688006901,249.4886695407697,0.0001770188576617321,3.306720495223999,0.0,5322.41015625,-0.0031214602895260255,0
2018-04-17,85.9746944960256,0.017732147248179644,251.49941767002775,0.008027172611646623,3.306720495223999,0.0,5370.22998046875,0.008944496854237781,0
2018-04-18,87.3107250082866,0.015420304721170317,252.39178466796875,0.0035419071684663498,3.306720495223999,0.0,5381.740234375,0.0021410510024240745,0
2018-04-19,87.91882668591438,0.006940657131240578,252.5257267061383,0.0005305501920380064,3.306720495223999,0.0,5397.83984375,0.0029870590930400395,0
2018-04-20,88.11232297315857,0.002198433238109424,250.6069427638372,-0.0076273848276947,3.306720495223999,0.0,5425.7900390625,0.005164673541754962,0
2018-04-23,88.7665053019912,0.007396988300203836,250.83001708984375,0.0008897403206489675,3.306720495223999,0.0,5440.83984375,0.002769913850415524,0
2018-04-24,89.46676258923206,0.007857802290685343,251.63329407192285,0.003197358487940199,3.306720495223999,0.0,5446.7001953125,0.0010765245606334625,0
2018-04-25,88.4808726518004,-0.01108078816209572,255.11390185753316,0.01373727392923689,3.306720495223999,0.0,5442.31982421875,-0.000804548310532455,0
2018-04-26,88.37031083962154,-0.0012503374238156297,251.58863323105444,-0.0139147735116776,3.306720495223999,0.0,5460.009765625,0.003245170086825224,0
2018-04-27,90.24993209075022,0.021046781752892995,254.22143348481904,0.010410326738936066,3.306720495223999,0.0,5483.18994140625,0.004236459366699977,0
2018-04-30,90.53557344636197,0.003160005471186262,258.19293212890625,0.015501431800862516,3.306720495223999,0.0,5521.43994140625,0.0069516475237098516,0
2018-05-02,90.78434937355009,0.002744056796658984,261.3612255749287,0.01219635209476597,3.306720495223999,0.0,5538.72998046875,0.0031265438540644054,0
2018-05-03,90.72906788544606,-0.0006091173936126104,261.62898526703975,0.0010239568923296638,3.306720495223999,0.0,5523.77978515625,-0.002702859428959792,0
2018-05-04,91.1068292382884,0.0041549760227190535,262.4321708290385,0.0030652384040640935,3.306720495223999,0.0,5516.0498046875,-0.0014003806252791044,0
2018-05-07,92.52576446533205,0.01545437484252348,260.87040772969624,-0.005968889893375023,3.306720495223999,0.0,5532.1201171875,0.0029091377028657435,0
2018-05-08,92.50733447657412,-0.00019920748151831087,260.55798090049393,-0.0011983500453869053,3.306720495223999,0.0,5529.14990234375,-0.0005370477187329215,0
2018-05-09,91.72416308606758,-0.008502086977768249,260.78110978647067,0.0008559837679032778,3.306720495223999,0.0,5535.240234375,0.001100888990915069,0
2018-05-10,91.9729404021276,0.0027085616858210982,262.11982429203255,0.005120348208151686,3.306720495223999,0.0,5547.2001953125,0.0021583631613211938,0
2018-05-11,91.97293507877718,-5.7879530178355084e-08,262.11983153093894,2.7616782923308097e-08,3.306720495223999,0.0,5544.740234375,-0.0004435582743029524,0
2018-05-14,91.20817309046812,-0.008349839557177833,263.63698780048793,0.005771339238703954,3.306720495223999,0.0,5542.2099609375,-0.00045644175122199214,0
2018-05-15,90.2775825275193,-0.010255336191707239,266.3591003417969,0.010272288941728568,3.306720495223999,0.0,5563.35986328125,0.0038088865763874695,0
2018-05-16,89.07976431530577,-0.013356977471990215,273.9897155761719,0.028245171655891126,3.306720495223999,0.0,5570.9599609375,0.0013651662529153873,0
2018-05-17,90.27758026123048,0.013356952368428661,275.4177551269531,0.005198483249324573,3.306720495223999,0.0,5621.919921875,0.009105844713538449,0
2018-05-18,90.68298909024148,0.004480639165945924,276.1763743635653,0.0027506446293224175,3.306720495223999,0.0,5643.14990234375,0.003769174258832217,0
2018-05-21,93.0233189964494,0.02548041546444089,279.96936739949,0.013640495870968983,3.306720495223999,0.0,5657.43994140625,0.0025290797873324796,0
2018-05-22,93.15230833141216,0.0013856739193352254,278.8984119699225,-0.0038325943273902134,3.306720495223999,0.0,5653.08984375,-0.0007692120445941498,0
2018-05-23,92.93118033614849,-0.0023766547041179672,274.8822355858667,-0.014504828997435323,3.306720495223999,0.0,5626.02001953125,-0.00480000222020452,0
2018-05-24,91.66887369553233,-0.013676337448125336,275.5962314766366,0.0025940934437354104,3.306720495223999,0.0,5598.64990234375,-0.004876788649184941,0
2018-05-25,91.97293698757224,0.0033114852088457305,275.41777658545914,-0.0006477327066309834,3.306720495223999,0.0,5592.16015625,-0.0011598350409452603,0
2018-05-28,91.71494240254876,-0.0028090558345882626,275.1499568081815,-0.000972885921778396,3.306720495223999,0.0,5577.3798828125,-0.002646533700176506,0
2018-05-29,90.73827737761154,-0.010706024862603119,271.5354963871818,-0.013223373944613263,3.306720495223999,0.0,5480.18017578125,-0.01758113185457397,0
2018-05-30,90.0748751920254,-0.007338018866220913,268.4118009864651,-0.011570500546797353,3.306720495223999,0.0,5434.240234375,-0.00841825969351549,0
2018-05-31,90.51713876882933,0.0048979404045120705,269.12569363988956,0.0026561610316743313,3.306720495223999,0.0,5453.009765625,0.0034479872962059595,0
2018-06-01,91.83472391951324,0.014451270872346747,270.1967805116905,0.003971977179929517,3.306720495223999,0.0,5482.56005859375,0.005404449035450266,0
2018-06-04,92.13878080494558,0.003305445126249758,272.1155293530285,0.007076206137456433,3.306720495223999,0.0,5501.47998046875,0.003444987549101924,0
2018-06-05,92.43363871557942,0.0031950403232780364,278.0058771965189,0.021415538073971528,3.306720495223999,0.0,5512.81982421875,0.0020591136899815003,0
2018-06-06,92.13877868652344,-0.0031950633149233462,276.53328786312926,-0.005311050644025617,3.306720495223999,0.0,5480.31005859375,-0.00591457769416139,0
2018-06-07,93.15230899137264,0.010939980180093031,274.7930067124983,-0.006313092437918953,3.306720495223999,0.0,5500.31982421875,0.0036445610110520553,0
2018-06-08,93.09702656988884,-0.0005936388759798376,268.85800082789154,-0.02183474911790991,3.306720495223999,0.0,5458.85009765625,-0.007568077654101696,0
2018-06-11,93.8894206608089,0.00847546809968267,269.9290018393144,0.003975606006669633,3.306720495223999,0.0,5480.419921875,0.0039435633518817535,0
2018-06-12,93.55771585363723,-0.003539186136205403,270.3306042739536,0.001486701963523173,3.306720495223999,0.0,5496.47021484375,0.0029243809872111746,0
2018-06-13,93.02332317350847,-0.00572827918822539,266.6714744719656,-0.013628202125016777,3.306720495223999,0.0,5474.009765625,-0.004094712472193347,0
2018-06-14,96.50616687598698,0.03675666323029698,270.59834935827723,0.014618147678463134,3.306720495223999,0.0,5543.2900390625,0.012576799736604657,0
2018-06-15,98.12780620512808,0.016663862208754893,273.18659373905444,0.00951943947364702,3.306720495223999,0.0,5560.6201171875,0.003121439556385063,0
2018-06-18,95.38206331384022,-0.028380228763569482,268.63487133555077,-0.0168019533289635,3.306720495223999,0.0,5491.83984375,-0.0124463081662683,0
2018-06-19,92.63633103469968,-0.02920913670621224,261.3165890034671,-0.027620444991569067,3.306720495223999,0.0,5398.0400390625,-0.017227393788572846,0
2018-06-20,93.13388310960406,0.005356652754203202,260.29025893639215,-0.003935268087970037,3.306720495223999,0.0,5418.2001953125,0.0037277610627998274,0
2018-06-21,92.69161399828542,-0.004760056647602738,260.1564091887011,-0.000514364905531234,3.306720495223999,0.0,5396.47021484375,-0.004018617098486743,0
2018-06-22,92.85746358134917,0.0017876631821059864,257.12202726762195,-0.011732237467743864,3.306720495223999,0.0,5389.31982421875,-0.0013258911302052605,0
2018-06-25,92.3967731395454,-0.004973612475762612,257.56824110115446,0.0017339125013577502,3.306720495223999,0.0,5362.330078125,-0.005020588101643821,0
2018-06-26,91.05154431293263,-0.01466628812338215,253.32896993404495,-0.0165957784594797,3.306720495223999,0.0,5315.56005859375,-0.008760217239881563,0
2018-06-27,91.82552180082808,0.008464507064678226,255.51554699741217,0.00859433657808151,3.306720495223999,0.0,5371.580078125,0.010483727527391176,0
2018-06-28,91.72416296615108,-0.0011044295184543887,254.22146809208377,-0.0050774483593851,3.306720495223999,0.0,5341.08984375,-0.005692384238322462,0
2018-06-29,93.20759978854475,0.016043416434182334,257.88060929952866,0.014290914426579973,3.306720495223999,0.0,5357.9501953125,0.0031517529531367027,0
2018-07-02,91.31875302712724,-0.020473094575378194,254.22146653870627,-0.014290920536911748,3.306720495223999,0.0,5293.39990234375,-0.012120732610149464,0
2018-07-03,90.84883726929688,-0.005159170183664496,256.1848931110041,0.0076936198778152975,3.306720495223999,0.0,5336.2001953125,0.008053082690380778,0
2018-07-04,90.47106353796504,-0.004166936737426746,254.62305036439363,-0.006115204877859249,3.306720495223999,0.0,5333.22021484375,-0.000558602141762426,0
2018-07-05,91.217392865509,0.00821553047563672,255.11389668247705,0.0019258814674521676,3.306720495223999,0.0,5391.56982421875,0.010881366422576089,0
2018-07-06,91.16212681820852,-0.000606055428679067,256.6757507324219,0.006103518922155826,3.306720495223999,0.0,5393.4599609375,0.0003505111762793231,0
2018-07-09,91.84394022940822,0.007451300132571264,259.71015421366553,0.011752599670102103,3.306720495223999,0.0,5418.9501953125,0.004715004560495842,0
2018-07-10,95.21621704101562,0.03605943951368057,262.2537176575327,0.00974620549436754,3.306720495223999,0.0,5437.0498046875,0.003334492657618531,0
2018-07-11,95.69533698286922,0.00501929755052458,259.75478975532144,-0.00957435350595535,3.306720495223999,0.0,5396.7001953125,-0.007448906601204764,0
2018-07-12,96.87471771240234,0.01224900182285214,258.81768249717,-0.003614184432689758,3.306720495223999,0.0,5406.47998046875,0.0018105386874370873,0
2018-07-13,99.36246000237506,0.025355802623918858,264.12799072265625,0.02030991376256517,3.306720495223999,0.0,5439.56005859375,0.0060999554823894875,0
2018-07-16,99.25190746311694,-0.0011132382021117836,265.28813118880726,0.004382723816516189,3.306720495223999,0.0,5439.66015625,1.8401623328990283e-05,0
2018-07-17,99.69416036846113,0.004445965066320375,264.1725315395579,-0.004214104573754727,3.306720495223999,0.0,5426.77978515625,-0.0023706710193213084,0
2018-07-18,100.52341204649017,0.008283552834736089,269.79507854308105,0.021060284228663594,3.306720495223999,0.0,5459.72021484375,0.006051629121706693,0
2018-07-19,98.99391638673283,-0.015332258448277349,266.626765154412,-0.011812905344040501,3.306720495223999,0.0,5444.18994140625,-0.002848571515442209,0
2018-07-20,99.54674712254882,0.00556895655329708,267.6532188778248,0.003842386078325948,3.306720495223999,0.0,5424.3701171875,-0.003647188971151301,0
2018-07-23,97.61183897522568,-0.019628567122305575,263.10153411461516,-0.017152164263815876,3.306720495223999,0.0,5385.830078125,-0.007130340170017528,0
2018-07-24,98.2015129118884,0.006022834638099819,269.08116662080414,0.02247304979133706,3.306720495223999,0.0,5453.0498046875,0.012403604264759284,0
2018-07-25,98.29364883869512,0.0009377934065994059,275.68548671157447,0.024247606307728396,3.306720495223999,0.0,5452.25,-0.0001466818342013738,0
2018-07-26,102.42147874819884,0.04113702892756753,276.84569511053706,0.004199618563906552,3.306720495223999,0.0,5480.5498046875,0.005177057734612288,0
2018-07-27,100.68925989292244,-0.01705730446344588,271.1784610550756,-0.020683161586688457,3.306720495223999,0.0,5514.39990234375,0.0061574096301784354,0
2018-07-30,100.39442287568134,-0.002932482879447189,270.68760009259614,-0.001811743277322864,3.306720495223999,0.0,5507.47998046875,-0.0012556701502464032,0
2018-07-31,98.8280572226751,-0.01572511224199683,267.8763012968496,-0.010440077113557433,3.306720495223999,0.0,5529.02978515625,0.00390518968990227,0
2018-08-01,98.92019689689728,0.0009318886915122275,270.06286511137154,0.008129454009635282,3.306720495223999,0.0,5531.580078125,0.0004611487152099509,0
2018-08-02,98.38578711929964,-0.005417079335987235,265.154303405005,-0.018342832113859002,3.306720495223999,0.0,5483.740234375,-0.00868611046787831,0
2018-08-03,99.49146377726623,0.011175495519766229,264.52951822843454,-0.0023590883497379925,3.306720495223999,0.0,5491.77978515625,0.0014649970488557046,0
2018-08-06,100.9656845373832,0.014708852754123349,269.48275947557624,0.018551570862398576,3.306720495223999,0.0,5501.5400390625,0.0017756704301932465,0
2018-08-07,101.31580589562142,0.003461727586941502,271.75860282814347,0.00840976660009767,3.306720495223999,0.0,5539.41015625,0.006859964953860168,0
2018-08-08,101.0025356776991,-0.0030968073961748326,271.8478193784778,0.00032823950376898115,3.306720495223999,0.0,5530.02001953125,-0.0016965894037955923,0
2018-08-09,100.21014885765815,-0.00787615271965339,270.5537266108475,-0.004771723947577947,3.306720495223999,0.0,5502.419921875,-0.005003454427578052,0
2018-08-10,99.694155670233,-0.0051624134317683635,268.5010371128233,-0.0076159216386644715,3.306720495223999,0.0,5466.669921875,-0.006518339641707487,0
2018-08-13,100.2469959446209,0.005530044003520723,265.9575289686187,-0.009518146056758547,3.306720495223999,0.0,5428.91015625,-0.006931235698409467,0
2018-08-14,100.46813190186016,0.0022034816118336304,269.34887921356494,0.012670857537311684,3.306720495223999,0.0,5447.93017578125,0.0034973463501295106,0
2018-08-15,100.22857149401342,-0.002387289054254152,268.367175080299,-0.0036513889297229785,3.306720495223999,0.0,5417.18994140625,-0.005658532269500942,0
2018-08-16,99.19661370281744,-0.010349415007716972,266.31451261993067,-0.007678110516445962,3.306720495223999,0.0,5354.9501953125,-0.011555816747800632,0
2018-08-17,100.13643890365604,0.009429767443823754,267.1177339314957,0.0030115236707587882,3.306720495223999,0.0,5366.56005859375,0.0021657150054680075,0
2018-08-20,99.93372917021289,-0.002026387089683051,268.2779360525559,0.004334005679048889,3.306720495223999,0.0,5397.77978515625,0.0058005998608417885,0
2018-08-21,99.73101812350728,-0.0020305148415145804,268.67952315619476,0.0014957876890504256,3.306720495223999,0.0,5427.259765625,0.005446641226501039,0
2018-08-22,99.5098905943968,-0.002219700977334728,268.5903194670772,-0.00033206289599902947,3.306720495223999,0.0,5431.52001953125,0.000784665350826951,0
2018-08-23,99.71258630342024,0.002034868576291045,270.37525257942127,0.0066235757183553505,3.306720495223999,0.0,5436.72021484375,0.0009569526615534371,0
2018-08-24,99.5098882630814,-0.0020348920042680516,269.34890057050677,-0.003803251124049278,3.306720495223999,0.0,5449.75,0.002393758696972833,0
2018-08-27,99.74945050435728,0.002404528271366904,270.3306282907041,0.003638191743719789,3.306720495223999,0.0,5487.4501953125,0.00689396627165781,0
2018-08-28,100.59713090060797,0.008462190357715107,276.53334242881664,0.022685642063979067,3.306720495223999,0.0,5506.759765625,0.0035126835372584434,0
2018-08-29,102.16347378923344,0.015450477180408364,276.4887093550831,-0.0001614151684783712,3.306720495223999,0.0,5504.31982421875,-0.0004431793315590302,0
2018-08-30,101.75807482281763,-0.003976033952753689,278.9876569587403,0.008997554581660593,3.306720495223999,0.0,5498.77001953125,-0.0010087721243656916,0
2018-08-31,100.24700328450749,-0.014961007295896233,275.77471269893874,-0.01158326649174253,3.306720495223999,0.0,5471.0498046875,-0.005053915978666626,0
2018-09-03,99.23346909494248,-0.010161825858444854,271.08920425739916,-0.017136340342137155,3.306720495223999,0.0,5417.4599609375,-0.009843454726540577,0
2018-09-04,99.4546074450154,0.002225986030323326,272.0263294255799,0.003450927252389341,3.306720495223999,0.0,5428.22021484375,0.001984247601317107,0
2018-09-05,97.00370959943224,-0.024952112422661488,258.95156542950207,-0.04925782282196628,3.306720495223999,0.0,5324.0,-0.01938641077962396,0
2018-09-06,97.4644029030643,0.0047379918437905535,253.81980263074203,-0.020016461361683533,3.306720495223999,0.0,5292.43017578125,-0.005947369643318153,0
2018-09-07,97.33541788562832,-0.0013242829050263496,254.35527332269575,0.0021074268120248813,3.306720495223999,0.0,5266.6298828125,-0.004886863825233456,0
2018-09-10,97.40912225782836,0.0007569339367851994,255.60476866802975,0.004900375491657943,3.306720495223999,0.0,5291.2099609375,0.0046562787272153286,0
2018-09-11,98.42264399429992,0.010351035536726024,256.22951829771847,0.0024412195738639252,3.306720495223999,0.0,5285.02001953125,-0.0011705384857266933,0
2018-09-12,99.1413308508544,0.007275516979362396,259.93329796827976,0.01435145316216716,3.306720495223999,0.0,5338.6298828125,0.010092636492642318,0
2018-09-13,99.50988694138556,0.003710589016249132,261.4951037271615,0.0059905077069242075,3.306720495223999,0.0,5366.33984375,0.005177038989338721,0
2018-09-14,98.3858013360045,-0.011360507192307759,262.65528731085794,0.004426918297755128,3.306720495223999,0.0,5362.2001953125,-0.0007717077305708221,0
2018-09-17,98.5516471989196,0.001684249525454887,260.5579849529883,-0.008017050416653794,3.306720495223999,0.0,5358.18017578125,-0.0007499770680742873,0
2018-09-18,98.9202097011258,0.003732814750936939,261.13808410673903,0.0022238978870601773,3.306720495223999,0.0,5389.759765625,0.005876415553506094,0
2018-09-19,98.29365363782472,-0.0063540986497527705,260.4240963204887,-0.0027378834549321037,3.306720495223999,0.0,5406.06005859375,0.003019743867685834,0
2018-09-20,98.33051282234582,0.0003749201902944162,265.15427413471417,0.018000381292900956,3.306720495223999,0.0,5461.10986328125,0.010131483352830779,0
2018-09-21,98.75436073006227,0.004301178000252793,272.9634704589844,0.02902615525023378,3.306720495223999,0.0,5499.02978515625,0.006919633215614614,0
2018-09-24,98.3673629962305,-0.0039264899243145615,272.9187544903553,-0.000163830096256554,3.306720495223999,0.0,5488.18017578125,-0.0019749532301820073,0
2018-09-25,98.1462288181894,-0.0022505748262804577,273.7666420972877,0.003101924039253736,3.306720495223999,0.0,5497.14990234375,0.0016330376041667754,0
